Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
32.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
32.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
152.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
152.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
152.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
152.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
16.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
16.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
16.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
16.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
16.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
136.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
136.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
136.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
136.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
1.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165778.21711042133,-38956.296617543296,5001.448691063963,4963.987167356869,0.5410054549097526,R
1.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165778.21711042133,-38956.296617543296,5001.448691063963,4963.987167356869,0.5410054549097526,R
1.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165778.21711042133,-38956.296617543296,5001.448691063963,4963.987167356869,0.5410054549097526,R
1.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165778.21711042133,-38956.296617543296,5001.448691063963,4963.987167356869,0.5410054549097526,R
121.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165138.3760736437,-39049.972778555486,4999.258220107344,4961.863751633615,0.5410055569081644,R
121.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165138.3760736437,-39049.972778555486,4999.258220107344,4961.863751633615,0.5410055569081644,R
121.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165138.3760736437,-39049.972778555486,4999.258220107344,4961.863751633615,0.5410055569081644,R
121.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165138.3760736437,-39049.972778555486,4999.258220107344,4961.863751633615,0.5410055569081644,R
121.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-165138.3760736437,-39049.972778555486,4999.258220107344,4961.863751633615,0.5410055569081644,R
